Product Name,Category,Rating,Reviewer Name,Review
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,1.0,Ahmed S,very small in pack
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,1.0,Sahad F,too small size 
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,5.0,Lakshan M,"Well packed, Highly Recommended🔥❤"
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,3.0,Oshadhi,Super Tast. but small size
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,5.0,Asanga C,good product. highly recommended. and good seller
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,1.0,Fox,"Worst... Ordered 4, paid for 4 and got only 1...."
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,5.0,Vinoth A,super Tasty highly recommended 
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,5.0,Rashmi,its super bro!! highly reccomended 
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,5.0,Thusitha R,"delicious product, thank you"
Cocomo Chocolate Filled Biscuits Bisconni Cream Super Tasty Kids Love,Biscuit,5.0,Janindu A,Good & yummy
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Budhika J,It's a sweet strawberry flavor small biscuit made in Turkey. I got it for 9 rupees and it was delivered within 8 days.
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,RK,Got it at Rs 9 hence no issues. Not worth buying at the original price
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,4.0,Udara L,it's very small but tasty 😋 I like to get some more thank you seller
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Ishini R,it's worth for the price of golden hour. normal toffee size item.
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Hari A,Good Product☺Worth for price👍 Recommended seller👍Good taste❤
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,4.0,Manuka P,Good seller fast shipping
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Rohan J,"Thanks, very fast service"
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Shan B,Quality product!!
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Nisal K,Satisfied ❤️
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Indy S,Goooddd thanks for the quick delivery
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,5.0,Sathmini S,It was delicious 😋.. I loved it... Package was delivered safely and nicely.. Thank you so much Daraz🥰
Pink Pie Strawberry Flavour Mini Snack Bisuit Super Tasty Hiqh Quality Sweet Dessert Cake Chocolate Cream,Biscuit,4.0,Ganeshapillai S,On time delivery. Will order again
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Sherina R,they had warped packet for safty but here is what i have received. it has been broken while delivery.
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Kulrathna,Super..👍Appreciate your service despite the shortage of fuel Daraz and seller
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Surangi M,Packed well and securely. Order received within 24 hours... Good and tasty product... Thank you Daraz..
Cherish Chocolate Cream Biscuit - 400g,Biscuit,3.0,Venuja N,"Biscuits did not look fresh and some them have crumbled during shipping due to poor packaging, which is disappointing."
Cherish Chocolate Cream Biscuit - 400g,Biscuit,4.0,Chathuranga D,good product; well packed; fast delivery; worth for money; highly recommended Thank you darz...
Cherish Chocolate Cream Biscuit - 400g,Biscuit,4.0,Helapriya M,Thanks for your best service 
Cherish Chocolate Cream Biscuit - 400g,Biscuit,3.0,Suren E,Nice product Nice price But Poor packaging
Cherish Chocolate Cream Biscuit - 400g,Biscuit,4.0,M Mazin,Nice products. I recommend these product. This side is fast and best to buy every thing thank you
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Chanaka J,"Really tasty biscuits, added into my favourite biscuit list."
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Logi L,Looking yummy 😋. Need to buy more. Well packed. 😊 Happy 😍
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Pavithra,Highly Recommended product and Store.. I bought few items and delivered within 2days. All are good. items expire date up to 7months. Strong package... Thanks... will order more..
Cherish Chocolate Cream Biscuit - 400g,Biscuit,1.0,Shethaana,the biscuits inside the pack were crushed and in pieces. maybe the handling of Biscuit needs to be looked into
Cherish Chocolate Cream Biscuit - 400g,Biscuit,5.0,Aswin S,Delivered safely. Good product. No any problem. Can recommend.
TipiTip Onion 50g,Chips,5.0,Sandun K,"quality packaging, everything received well, super fast delivery (received next day)"
TipiTip Onion 50g,Chips,5.0,Fathima S,Tasty and yummy recommended thanks daraz 
TipiTip Onion 50g,Chips,5.0,AH ,"Good, fast delivery with Daraz Dex currier."
TipiTip Onion 50g,Chips,4.0,Athsaadi A,Really Very Very Happy With This Purchase.. ✨️ Thank you Daraz Mart..❣️
TipiTip Onion 50g,Chips,5.0,Arundhadhi S,👍 good but not recommend CertisLanka currier service as a delivery partner if you consider safe delivery. lot of times delivery package/box has been damaged or broken.
TipiTip Onion 50g,Chips,4.0,RG,The products came in well and safely packed. Very pleased with the service. 
TipiTip Onion 50g,Chips,4.0,Pasindu A,"Very well packed and come along box Fresh, Recommended"
TipiTip Onion 50g,Chips,1.0,Pristine A,expensive same as supermarket prices. 
TipiTip Onion 50g,Chips,4.0,Firnaas A,Tipi Tip. Need I say more. Good as always.
TipiTip Onion 50g,Chips,3.0,Fathima A,value for money if discounted
TipiTip Onion 50g,Chips,5.0,Paralingam,Very low price. profitable 
TipiTip Onion 50g,Chips,4.0,Sureshkumar T,thank you for the offers 
TipiTip Onion 50g,Chips,5.0,Thinesh K,you know tipi tip😍😍
TipiTip Onion 50g,Chips,5.0,Yog Y,Quick Delivery😍😍😍😍😍😍😍😍😍
Mini Chips Curry Flavor,Chips,5.0,Pasan M,Nice. Very good taste value price. Date of manufacture is new. fast delivery. Recommend. NO damage. very good packing.
Mini Chips Curry Flavor,Chips,5.0,Chatitha J,"Already eatten, Good product. exp. date and all other things are perfect. Can recommend the saller & this item"
Mini Chips Curry Flavor,Chips,4.0,Sineka P,Yummiest ever... Try every one
Mini Chips Curry Flavor,Chips,4.0,Prasana S,Biggest offer Thank you
Mini Chips Curry Flavor,Chips,4.0,Nethsara D,good and well packing. best product. worth for money. fast & safe delivery. highly recommended... thank you darz for your services
Mini Chips Curry Flavor,Chips,5.0,Asanga C,got it at a discounted price. Quick delivery. Recommended
Mini Chips Curry Flavor,Chips,5.0,Nimesha S,"Fast delivery, good quality, Highly recommended. 😍😍😍"
Mini Chips Curry Flavor,Chips,5.0,Ravindu D,Good product Worth for price Best offer Thank you Daraz ❤️
Mini Chips Curry Flavor,Chips,5.0,Abinaya R,Received with discounted price. Fast delivery. Thanks
Mini Chips Curry Flavor,Chips,5.0,Sudharika W,Thank you soo much bought from golden hour 
Mini Chips Curry Flavor,Chips,5.0,Nirusha T,Received my order. 💯 Recommended seller
Mini Chips Curry Flavor,Chips,4.0,Su W,Good item. Delivered nicely
Mini Chips Curry Flavor,Chips,5.0,Lahiru C,original mino chips recommend
Mini Chips Curry Flavor,Chips,5.0,Sajith A,Quality prduct taste is nostaligic Love it!
Cassava (Tomato) 50 g,Chips,3.0,Dr S,"Great deal , good packing , good taste , economical due to daraz officers fast shipping within 24hrs . Even with packing chips are broken"
Cassava (Tomato) 50 g,Chips,4.0,Kannah A,Very good delivery and products.
Cassava (Tomato) 50 g,Chips,4.0,Premalatha F,Good products and good shipping.
Cassava (Tomato) 50 g,Chips,5.0,Wimukthi M,Superb. This was my second time ordering. I ordered five and they came well packed in a separate daraz box. Thank you seller and Daraz.
Cassava (Tomato) 50 g,Chips,5.0,Ahalanga W,Supper high quality. Kisima damage ekak na. Shipping and aduyi. 😌💔 Go to the store gaththath this tharam less ganna ba. Highly recommended 😌❤️
Cassava (Tomato) 50 g,Chips,3.0,Isuru D,Better if tomato flavour can be increased. Taste almost like there’s no flavour
Cassava (Tomato) 50 g,Chips,2.0,Rushdha S,Nothing special about the chips than the regular ones in the shop for loose
Cassava (Tomato) 50 g,Chips,5.0,Fathima M,Good item! Good packaging! fast delivery! highly recommended 😊👍
Cassava (Tomato) 50 g,Chips,4.0,Asanka W,"perfect packing ...good product ...amazing prices,thanks daraz"
Cassava (Tomato) 50 g,Chips,5.0,Sachintha G,Got My Oder in 4 hrs. Awesome Service
Cassava (Tomato) 50 g,Chips,1.0,Ruwan R,Expre date close chips.... very bad
Cassava (Tomato) 50 g,Chips,5.0,Nelumdeniya P,my dad's fav..Thanks
Cassava (Tomato) 50 g,Chips,3.0,Nirmani W,It's li'l rough.... 
Cassava (Tomato) 50 g,Chips,5.0,Thusara,Great A++++ 👍 
Cassava (Tomato) 50 g,Chips,5.0,Sarmy S,yummy😋😋👍👍👌👌
Tetos Savoury Tomato 20g,Chips,5.0,Nadini,superb this is my second order thanks daraz Mart this is really yammi taste good.
Tetos Savoury Tomato 20g,Chips,5.0,Priyalini R,thanks. recived in perfect condition
Tetos Savoury Tomato 20g,Chips,4.0,Dil,Good. Was packed in a box and safely delivered within a day. Highly recommend.
Tetos Savoury Tomato 20g,Chips,4.0,M Shiraz,Tetos savoury was good and of quality 
Tetos Savoury Tomato 20g,Chips,5.0,Hani B,children loved it.thank you.
Tetos Savoury Tomato 20g,Chips,1.0,Dinethra A,I asked seller to put in a cardboard box to send them safe without damages . But he has overload them into a box without enough space . one pack has burst 
Tetos Savoury Tomato 20g,Chips,3.0,Samerajay,Two packs Rs345 Great deal 👍 
Tetos Savoury Tomato 20g,Chips,4.0,Thananjeyan G,superb good nice taste tnx daraz Mart
Tetos Savoury Tomato 20g,Chips,5.0,Namal W,really crunchy and delicious 
Tetos Savoury Tomato 20g,Chips,4.0,Nadini N,nice very tasty kids like so much
Tetos Savoury Tomato 20g,Chips,5.0,Dilani A,The package was well packed & arrived without any damages. The seller was very friendly with the customer.😉 The product was in a good condition .⭐⭐⭐⭐⭐ Thank you daraz 😊😉
Tetos Savoury Tomato 20g,Chips,5.0,Melani A,Good but item as not as the discription. But Thanks for DARAZ service. 
Tetos Savoury Tomato 20g,Chips,5.0,Amala S,Discounted price. Love the taste
Buy 2 x Pringles 165g for Special offer,Chips,2.0,Jeyantha G,Delivered the wrong product. Please don’t cheat the customers if you don’t have the product. Always inform them that you’re gonna give a different product.
Buy 2 x Pringles 165g for Special offer,Chips,4.0,Rana R,good product and reasonable price
Buy 2 x Pringles 165g for Special offer,Chips,3.0,Kuwarismi E,This taste not like a before
Buy 2 x Pringles 165g for Special offer,Chips,4.0,Kaviska K,highly recommend Thank you daraz
Buy 2 x Pringles 165g for Special offer,Chips,1.0,Rija F,Still not got 
Buy 2 x Pringles 165g for Special offer,Chips,4.0,Manith T,wonderful product. Very good service from both the seller and daraz. Thank you so much.Keep up the good work.
Buy 2 x Pringles 165g for Special offer,Chips,5.0,Namal W,great stuff... safely packed and nothing damaged... overall its good for better
Buy 2 x Pringles 165g for Special offer,Chips,4.0,Isira N,I Look forward to delivering soon.. & Thanks.....
Buy 2 x Pringles 165g for Special offer,Chips,1.0,Sharon Y,Wrong item sent.
Buy 2 x Pringles 165g for Special offer,Chips,5.0,Vaishnavi W,I received the same flavor as I ordered..it was packed safely.It wasn't broken n it was in good condition.thanks
Buy 2 x Pringles 165g for Special offer,Chips,5.0,Wimukthini,Yes received
Buy 2 x Pringles 165g for Special offer,Chips,4.0,Shamini K,Superb & fast delivery.good customer service.also nice rider.
Buy 2 x Pringles 165g for Special offer,Chips,5.0,Gayan N,Super fast shipping with safety packs! Very satisfied!!!
Buy 2 x Pringles 165g for Special offer,Chips,5.0,Shanthini A,"Very good product, value bundle..good communication. Arrived on time."
Bikaji Cream & Onion Chips (35g),Chips,5.0,Dhammigesavi S,The chips were good but price was higher then what I would have liked. The chips were not damaged in transit.
Bikaji Cream & Onion Chips (35g),Chips,4.0,Wiyaratna A,"Great product , received as expected , Fast delivery "
Bikaji Cream & Onion Chips (35g),Chips,4.0,Louise A,it's tasty onion chips love the taste ate it!! thank The best seller Chocoloco
Bikaji Cream & Onion Chips (35g),Chips,5.0,Rajapakse R,Good taste. Worth the price.
Bikaji Cream & Onion Chips (35g),Chips,4.0,BHCK,same as the picture. thanks
Bikaji Cream & Onion Chips (35g),Chips,5.0,Ruwantha S,"very good,thanks "
Bikaji Cream & Onion Chips (35g),Chips,5.0,Daren V,Wow!!! Very much packed and sent love it thank you recommended seller 
Bikaji Cream & Onion Chips (35g),Chips,4.0,Aruni K,Good quality
Bikaji Cream & Onion Chips (35g),Chips,2.0,Meeralebbe M,no prive and importer details not mentioned in the product
Bikaji Cream & Onion Chips (35g),Chips,5.0,Thushan T,Awesome it’s came by box very happy Seller and recommend seller also
Bikaji Cream & Onion Chips (35g),Chips,1.0,Vidusha D,i orded Bikaji but i got doritos.it's ok.but don't cheat customers.
Bikaji Cream & Onion Chips (35g),Chips,4.0,Shayel F,fast diliery but another flavour was came
Bikaji Cream & Onion Chips (35g),Chips,5.0,Wijayasinke A,Good taste.. love it
Bikaji Cream & Onion Chips (35g),Chips,5.0,Nimathi D,thank you so much for your valuble service 🥰
1pc Gulab Jamun Mix - 160g,Instant food,1.0,Amsha P,it's not good. lots of warms were in that packet 
1pc Gulab Jamun Mix - 160g,Instant food,4.0,Sameesha,The product is good.. but the mix is near to the expiry date .. I feel bad after purchasing 
1pc Gulab Jamun Mix - 160g,Instant food,4.0,Angayan,Great service and great product
1pc Gulab Jamun Mix - 160g,Instant food,5.0,Madara K,Good product and faithful delivery service. Recommended💕
1pc Gulab Jamun Mix - 160g,Instant food,2.0,Vilani T,This is not the order I made. I got a different package
1pc Gulab Jamun Mix - 160g,Instant food,5.0,Akshaya,Goooood 
1pc Gulab Jamun Mix - 160g,Instant food,5.0,Kaja,superb seller .don't worry . recommend seller .
1pc Gulab Jamun Mix - 160g,Instant food,5.0,Mohan,Good product. i recommending this product.
