Product Name,Category,Rating,Reviewer Name,Review,Review_without_emoji,preprocess_text,preprocess_text1
Toblerone Milk Chocolate (100g),Chocolate,4.0,Thivyan ,This is my 3rd purchase from this store. Everything is very good. See my previous reviews for more details. I will make another purchase. ,This is my 3rd purchase from this store. Everything is very good. See my previous reviews for more details. I will make another purchase. ,this is my 3rd purchase from this store everything is very good see my previous reviews for more details i will make another purchase ,"['3rd', 'purchase', 'store', 'everything', 'good', 'see', 'previous', 'reviews', 'details', 'make', 'another', 'purchase']"
Toblerone Milk Chocolate (100g),Chocolate,5.0,Pushpa M,"Genuine product, well packed, fresh fast shipping I'm happy. ","Genuine product, well packed, fresh fast shipping I'm happy. ",genuine product well packed fresh fast shipping im happy ,"['genuine', 'product', 'well', 'packed', 'fresh', 'fast', 'shipping', 'im', 'happy']"
Toblerone Milk Chocolate (100g),Chocolate,5.0,Wari,Superb seller on time thanks 😊 really genuine ,Superb seller on time thanks smiling face with smiling eyes really genuine ,superb seller on time thanks smiling face with smiling eyes really genuine ,"['superb', 'seller', 'time', 'thanks', 'smiling', 'face', 'smiling', 'eyes', 'really', 'genuine']"
Toblerone Milk Chocolate (100g),Chocolate,5.0,Sudharika,Package received the package is bit damage but weight is alright recommanded ❤,Package received the package is bit damage but weight is alright recommanded red heart,package received the package is bit damage but weight is alright recommanded red heart,"['package', 'received', 'package', 'bit', 'damage', 'weight', 'alright', 'recommanded', 'red', 'heart']"
Toblerone Milk Chocolate (100g),Chocolate,4.0,Dhravpady K,"I just received it thank you so much! well packed, not melted and it's tasty ","I just received it thank you so much! well packed, not melted and it's tasty ",i just received it thank you so much well packed not melted and its tasty ,"['received', 'thank', 'much', 'well', 'packed', 'melted', 'tasty']"
Toblerone Milk Chocolate (100g),Chocolate,4.0,Dimuthu D,Thank you! Daraz for the Competitive price of this Delicious chocolate.,Thank you! Daraz for the Competitive price of this Delicious chocolate.,thank you daraz for the competitive price of this delicious chocolate,"['thank', 'daraz', 'competitive', 'price', 'delicious', 'chocolate']"
Toblerone Milk Chocolate (100g),Chocolate,5.0,Oshadi,"Quality chocolates,Good packing,fast delivery The seller is friendly.","Quality chocolates,Good packing,fast delivery The seller is friendly.",quality chocolatesgood packingfast delivery the seller is friendly,"['quality', 'chocolatesgood', 'packingfast', 'delivery', 'seller', 'friendly']"
Toblerone Milk Chocolate (100g),Chocolate,3.0,Anand,be careful to buy these profucts as they will expire soon.,be careful to buy these profucts as they will expire soon.,be careful to buy these profucts as they will expire soon,"['careful', 'buy', 'profucts', 'expire', 'soon']"
Toblerone Milk Chocolate (100g),Chocolate,5.0,Chirangani,Fast shipping and I recommend this seller ,Fast shipping and I recommend this seller ,fast shipping and i recommend this seller ,"['fast', 'shipping', 'recommend', 'seller']"
Toblerone Milk Chocolate (100g),Chocolate,4.0,Aruna W,fast delivery. Expiry date is next month.,fast delivery. Expiry date is next month.,fast delivery expiry date is next month,"['fast', 'delivery', 'expiry', 'date', 'next', 'month']"
Toblerone Milk Chocolate (100g),Chocolate,5.0,Indika S,Quality Price Packing 100% ⭐️⭐️⭐️⭐️⭐️,Quality Price Packing 100% star️star️star️star️star️,quality price packing 100 star️star️star️star️star️,"['quality', 'price', 'packing', '100', 'star️star️star️star️star️']"
Ritzbury Chocolate Fingers 200g,Chocolate,1.0,Kamzir,I didn’t receive my order very disappointed ,I didn’t receive my order very disappointed ,i didnt receive my order very disappointed ,"['didnt', 'receive', 'order', 'disappointed']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Mohan,"Recently manufactured, reasonable price and recommended. Satisfied with DMart products.","Recently manufactured, reasonable price and recommended. Satisfied with DMart products.",recently manufactured reasonable price and recommended satisfied with dmart products,"['recently', 'manufactured', 'reasonable', 'price', 'recommended', 'satisfied', 'dmart', 'products']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Rachel,Perfectly packed and chocolates were not melted 🥳,Perfectly packed and chocolates were not melted partying face,perfectly packed and chocolates were not melted partying face,"['perfectly', 'packed', 'chocolates', 'melted', 'partying', 'face']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Kamal A,safely packing... chocolate were not melted ... thank daraz and seller ...,safely packing... chocolate were not melted ... thank daraz and seller ...,safely packing chocolate were not melted  thank daraz and seller ,"['safely', 'packing', 'chocolate', 'melted', 'thank', 'daraz', 'seller']"
Ritzbury Chocolate Fingers 200g,Chocolate,2.0,Umindu,Product is missing 😡,Product is missing pouting face,product is missing pouting face,"['product', 'missing', 'pouting', 'face']"
Ritzbury Chocolate Fingers 200g,Chocolate,4.0,Joyal,I ate chocolate fingers.😋😊 thank you for delivery.🙏👍,I ate chocolate fingers.face savoring foodsmiling face with smiling eyes thank you for delivery.folded handsthumbs up,i ate chocolate fingersface savoring foodsmiling face with smiling eyes thank you for deliveryfolded handsthumbs up,"['ate', 'chocolate', 'fingersface', 'savoring', 'foodsmiling', 'face', 'smiling', 'eyes', 'thank', 'deliveryfolded', 'handsthumbs']"
Ritzbury Chocolate Fingers 200g,Chocolate,3.0,Shirly,Not at all satisfied with delivery schedule. These are provisions that should be delivered within two days maximum.,Not at all satisfied with delivery schedule. These are provisions that should be delivered within two days maximum.,not at all satisfied with delivery schedule these are provisions that should be delivered within two days maximum,"['satisfied', 'delivery', 'schedule', 'provisions', 'delivered', 'within', 'two', 'days', 'maximum']"
Ritzbury Chocolate Fingers 200g,Chocolate,3.0,Vishwa D,Lot of them are Damaged.,Lot of them are Damaged.,lot of them are damaged,"['lot', 'damaged']"
Ritzbury Chocolate Fingers 200g,Chocolate,4.0,Chamodi H,Product is good. Daraz delivery also very satisfied. ,Product is good. Daraz delivery also very satisfied. ,product is good daraz delivery also very satisfied ,"['product', 'good', 'daraz', 'delivery', 'also', 'satisfied']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Lojitha,Delivered within a day. Extremely satisfied,Delivered within a day. Extremely satisfied,delivered within a day extremely satisfied,"['delivered', 'within', 'day', 'extremely', 'satisfied']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,AK,Nicely packed and delivered on time. Thank you!,Nicely packed and delivered on time. Thank you!,nicely packed and delivered on time thank you,"['nicely', 'packed', 'delivered', 'time', 'thank']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Dilanga D,"Awesome, Nicely Packed and Very Fast Delivery","Awesome, Nicely Packed and Very Fast Delivery",awesome nicely packed and very fast delivery,"['awesome', 'nicely', 'packed', 'fast', 'delivery']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Sachintha G,Got My Oder with 24 hrs. Awesome Service,Got My Oder with 24 hrs. Awesome Service,got my oder with 24 hrs awesome service,"['got', 'oder', '24', 'hrs', 'awesome', 'service']"
Ritzbury Chocolate Fingers 200g,Chocolate,4.0,Lositha S,product was good. shipping was slow..,product was good. shipping was slow..,product was good shipping was slow,"['product', 'good', 'shipping', 'slow']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Anjana K,tnq daraz.. im so happy ,tnq daraz.. im so happy ,tnq daraz im so happy ,"['tnq', 'daraz', 'im', 'happy']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Mohamed N,😍 Delicious!! ❤️ worth for money. ,smiling face with heart-eyes Delicious!! red heart worth for money. ,smiling face with hearteyes delicious red heart worth for money ,"['smiling', 'face', 'hearteyes', 'delicious', 'red', 'heart', 'worth', 'money']"
Ritzbury Chocolate Fingers 200g,Chocolate,5.0,Lal Y,Fast Delivery Coming With 4 Day Golden Hour Offers Good Product Good Packaging Highly Recommended Seller Is Highly Recommended,Fast Delivery Coming With 4 Day Golden Hour Offers Good Product Good Packaging Highly Recommended Seller Is Highly Recommended,fast delivery coming with 4 day golden hour offers good product good packaging highly recommended seller is highly recommended,"['fast', 'delivery', 'coming', '4', 'day', 'golden', 'hour', 'offers', 'good', 'product', 'good', 'packaging', 'highly', 'recommended', 'seller', 'highly', 'recommended']"
6Pcs Chocolate Gift Pack,Chocolate,1.0,Hasitha M,A fungus 😕.. What is this man... ☹️ I ordered this as a gift to someone. I sent it directly to the address. I am very disappointed. waste of my money,A fungus confused face.. What is this man... frowning face I ordered this as a gift to someone. I sent it directly to the address. I am very disappointed. waste of my money,a fungus confused face what is this man frowning face i ordered this as a gift to someone i sent it directly to the address i am very disappointed waste of my money,"['fungus', 'confused', 'face', 'man', 'frowning', 'face', 'ordered', 'gift', 'someone', 'sent', 'directly', 'address', 'disappointed', 'waste', 'money']"
6Pcs Chocolate Gift Pack,Chocolate,4.0,Ajay R,Wow Nice one.🔥😀❤ original brand best saler well packed fast delivery tnx daraz ❤,Wow Nice one.firegrinning facered heart original brand best saler well packed fast delivery tnx daraz red heart,wow nice onefiregrinning facered heart original brand best saler well packed fast delivery tnx daraz red heart,"['wow', 'nice', 'onefiregrinning', 'facered', 'heart', 'original', 'brand', 'best', 'saler', 'well', 'packed', 'fast', 'delivery', 'tnx', 'daraz', 'red', 'heart']"
6Pcs Chocolate Gift Pack,Chocolate,4.0,Darun,Super Fast Delivery😍😍 Delivery Within 35 hours!! 😍😍 Thanks You so much Daraz!!,Super Fast Deliverysmiling face with heart-eyessmiling face with heart-eyes Delivery Within 35 hours!! smiling face with heart-eyessmiling face with heart-eyes Thanks You so much Daraz!!,super fast deliverysmiling face with hearteyessmiling face with hearteyes delivery within 35 hours smiling face with hearteyessmiling face with hearteyes thanks you so much daraz,"['super', 'fast', 'deliverysmiling', 'face', 'hearteyessmiling', 'face', 'hearteyes', 'delivery', 'within', '35', 'hours', 'smiling', 'face', 'hearteyessmiling', 'face', 'hearteyes', 'thanks', 'much', 'daraz']"
6Pcs Chocolate Gift Pack,Chocolate,5.0,Sumithra A,"I have just received my order,Thank you for sending me  chocolates during this lockdown! It was delicious and made my day😋 I was delighted with my purchase😍😍 ⭐⭐⭐ Original ⭐⭐⭐ products . It was a pleasure doing business with you,Thanks so much again ❤❤❤❤ Thank you Chocolyt and Daraz 🤗🤗Well packaging and High quality #ExcellentService  #HighlyRecomended👍","I have just received my order,Thank you for sending me  chocolates during this lockdown! It was delicious and made my dayface savoring food I was delighted with my purchasesmiling face with heart-eyessmiling face with heart-eyes starstarstar Original starstarstar products . It was a pleasure doing business with you,Thanks so much again red heartred heartred heartred heart Thank you Chocolyt and Daraz hugging facehugging faceWell packaging and High quality #ExcellentService  #HighlyRecomendedthumbs up",i have just received my orderthank you for sending me  chocolates during this lockdown it was delicious and made my dayface savoring food i was delighted with my purchasesmiling face with hearteyessmiling face with hearteyes starstarstar original starstarstar products  it was a pleasure doing business with youthanks so much again red heartred heartred heartred heart thank you chocolyt and daraz hugging facehugging facewell packaging and high quality excellentservice  highlyrecomendedthumbs up,"['received', 'orderthank', 'sending', 'chocolates', 'lockdown', 'delicious', 'made', 'dayface', 'savoring', 'food', 'delighted', 'purchasesmiling', 'face', 'hearteyessmiling', 'face', 'hearteyes', 'starstarstar', 'original', 'starstarstar', 'products', 'pleasure', 'business', 'youthanks', 'much', 'red', 'heartred', 'heartred', 'heartred', 'heart', 'thank', 'chocolyt', 'daraz', 'hugging', 'facehugging', 'facewell', 'packaging', 'high', 'quality', 'excellentservice', 'highlyrecomendedthumbs']"
6Pcs Chocolate Gift Pack,Chocolate,2.0,Fasna,Super fast delivery but i ddnt get the small basket... i would have given 5 stars if it is packed with the basket,Super fast delivery but i ddnt get the small basket... i would have given 5 stars if it is packed with the basket,super fast delivery but i ddnt get the small basket i would have given 5 stars if it is packed with the basket,"['super', 'fast', 'delivery', 'ddnt', 'get', 'small', 'basket', 'would', 'given', '5', 'stars', 'packed', 'basket']"
